longitude,latitude,height,easting,northing,g_z
-0.15168539325842711,-0.48008861120527063,1091.5,-16885.540738305557,-53086.08002829511,6.368816202744344
-0.14719101123595507,-0.4925336025218503,1076.2,-16385.228420133528,-54462.226166671884,6.489248327664488
0.09026217228464428,-0.49502140616157,1222.2,10047.939056621331,-54737.32360508493,5.131214005559062
0.098002996254682,-0.48008861120527063,1228.6,10909.643639286298,-53086.08002829511,5.6601732146016595
0.10873857677902621,-0.47287159140289126,1232.9,12104.72299662648,-52288.03532452593,8.41149242105509
0.12896329588015,-0.4706316721594463,1229.9,14356.12842840057,-52040.34936828969,7.872729064168969
0.18789063670411987,-0.481334006304626,1199.7,20915.89000272658,-53223.79360135244,6.166035480868639
0.19887640449438182,-0.49004430560263507,1202.4,22138.820079111687,-54186.963707900744,6.020705034794787
0.22634157303370783,-0.5,1188.7,25196.228655460895,-55287.84904552575,6.094210972744387
0.23757752808988808,-0.48631110686356044,1200.9,26447.009450890993,-53774.15277609885,7.109826066749319
0.25180973782771565,-0.47635541246619606,1203.9,28031.331791769022,-52673.26970953494,7.241653232823536
0.26104868913857693,-0.4788447093854108,1207.6,29059.80714715795,-52948.53160480051,4.834543585566607
0.2742816479400749,-0.4788447093854108,1199.7,30532.893382629074,-52948.53160480051,6.389558343581283
0.2892629213483149,-0.48008861120527063,1199.7,32200.601109869156,-53086.08002829511,6.265029169222047
0.30474456928838967,-0.4738676088264763,1200.9,33924.01027519901,-52398.17303905484,7.587560057255747
0.31722846441947583,-0.4915375850982652,1175.6,35313.71112430815,-54352.08814580065,6.379554468790307
0.3284644194756555,-0.47660479014196583,1203.9,36564.49191973818,-52700.845431745176,4.035869234949623
0.33220973782771523,-0.4987546049006446,1168.0,36981.41885154817,-55150.13508359997,4.763567140764337
0.35143520599250944,-0.4838218099443457,1184.7,39121.58817791535,-53498.8905754544,7.306379735646697
0.36242247191011223,-0.483573925548071,1193.6,40344.68502507319,-53471.479948007254,5.135163378970009
0.382647191011236,-0.48083525095308594,1188.7,42596.090456847276,-53168.64211939764,4.978873222231374
0.4013737827715357,-0.48631110686356044,1173.8,44680.72511589735,-53774.15277609885,5.605865089462378
0.4273408239700375,-0.4902936832784059,1183.5,47571.36291952253,-54214.53948643243,7.902746871654207
0.45255880149812755,-0.48979492792686524,1161.0,50378.61533678573,-54159.387930409786,3.233000098562627
-0.30274606741573007,-0.32329426416412976,405.4,-33701.538064385146,-35748.221371619205,8.614215723045708
-0.2867670411985016,-0.32827285800255973,532.8,-31922.7610025109,-36298.73479841065,9.10928698229572
-0.2712853932584268,-0.334493860381354,579.1,-30199.351837181046,-36986.629291248944,9.107633875132468
-0.257053183520599,-0.34071635603964334,652.0,-28615.02949630299,-37674.68934722444,9.154671387148577
-0.24157303370786526,-0.3469388516979337,719.9,-26891.78710174587,-38362.74985351934,8.475500829475168
-0.22434456928838958,-0.353159854076728,823.0,-24973.923215419807,-39050.645696879,9.680892760602779
-0.2083640449438201,-0.35938234973501726,937.9,-23194.97938277282,-39738.70712837013,7.5849152792512236
-0.19113558052434443,-0.36684874721316696,919.0,-21277.115496446757,-40564.3154251791,7.61221495267833
-0.17565543071161038,-0.3897452017196611,720.2,-19553.873101889618,-43096.13024199876,6.483386867601922
-0.17565543071161038,-0.3631155484740924,769.6,-19553.873101889618,-40151.51119040247,6.551929029902677
-0.17041198501872673,-0.3812842800974219,947.3,-18970.175397355622,-42160.54849834408,7.860684073700363
-0.17041198501872673,-0.3643594502939522,890.0,-18970.175397355622,-40289.05754215251,8.966884113964074
-0.16916404494381998,-0.40866057309080484,919.0,-18831.255343676487,-45187.73519057571,7.417105750637874
-0.16317153558052422,-0.3730712428714573,968.3,-18164.172252780478,-41252.37791246114,8.75373822015633
-0.16092434456928822,-0.42906922395757924,992.1,-17914.016093694467,-47444.468104791194,7.269730298504056
-0.15343370786516825,-0.3730712428714573,1036.3,-17080.16223007442,-41252.37791246114,9.011165712222057
-0.1501872659176029,-0.4440020189138781,1079.0,-16718.769965581523,-49095.699665321044,5.585040556648806
-0.14344569288389508,-0.46515581624897173,999.7,-15968.301488323506,-51434.8401058881,7.0495354834539885
-0.1416973782771534,-0.4527123182118871,1061.3,-15773.67999655458,-50058.864587913835,6.154070975726109
-0.1416973782771534,-0.3755590465111765,1089.6,-15773.67999655458,-41527.4709474616,7.84500391144238
-0.13146067415730328,-0.4664012113483272,1067.7,-14634.135306531458,-51572.55337851353,5.901662767846291
-0.12746516853932588,-0.36187164665423255,1127.7,-14189.357655676551,-40013.96485783113,9.07213816400943
-0.1177273408239699,-0.46142261750989666,1150.6,-13105.347632970499,-51022.03068295905,7.792482487616737
-0.11672958801498112,-0.3544052491760834,1200.9,-12994.278298336307,-39188.35701847329,8.094057317198354
-0.10823970037453212,-0.46142261750989666,1410.9,-12049.18832930942,-51022.03068295905,7.692191731390498
-0.09974981273408207,-0.426579927038364,1728.2,-11104.09836028241,-47169.208124320474,9.71994931303922
-0.09875205992509334,-0.36062625155487765,1318.9,-10993.029025648228,-39876.2534227601,9.45201507093337
-0.09525543071161052,-0.3631155484740924,1680.0,-10603.786042110436,-40151.51119040247,9.558183999123154
-0.09500674157303363,-0.4141364290012799,1737.6,-10576.102093838237,-45793.23981024819,8.66022194503069
-0.09425767790262174,-0.45520161513110236,1488.9,-10492.716707476246,-50334.12554740655,8.603679985944186
-0.09325842696629222,-0.43653562143572844,1692.5,-10381.480602069343,-48270.08346970159,9.466171564601906
-0.09026217228464434,-0.36933804413238225,1775.4,-10047.939056621339,-40839.57338580301,8.420259670137483
-0.0852689138576776,-0.4477352176529532,1639.2,-9492.09207113218,-49508.50807908684,6.279839393581249
-0.0852689138576776,-0.40915783516284987,1792.2,-9492.09207113218,-45242.72100315146,8.82834412432591
-0.0765288389513109,-0.36809264903302685,1780.0,-8519.15138306037,-40701.861834884,10.327649995017707
-0.07328389513108613,-0.3992036340449805,1715.7,-8157.925889340168,-44142.01466801915,8.439069056260587
-0.06429513108614193,-0.3718258477721019,1781.5,-7157.301252996095,-41114.66630272801,10.514643310806655
-0.06379475655430705,-0.38427083908868165,1699.5,-7101.599814906313,-42490.79256442976,9.44288462309489
-0.06104868913857686,-0.3643594502939522,1784.6,-6795.908988503226,-40289.05754215251,9.873878689354461
-0.05730337078651665,-0.39298113838669063,1666.3,-6378.982056693182,-43453.95005468994,9.988673023440013
-0.05455730337078646,-0.3544052491760834,1817.2,-6073.291230290097,-39188.35701847329,10.93997950789517
-0.04132284644194717,-0.34818275351779304,1733.4,-4600.038224046196,-38500.29596098545,9.430602755251797
-0.038576779026217034,-0.39298113838669063,1636.5,-4294.347397643116,-43453.95005468994,9.331452884461186
-0.030086891385767534,-0.34071635603964334,1702.9,-3349.257428616171,-37674.68934722444,8.350218258482784
-0.024843445692883603,-0.3877546601519859,1603.2,-2765.5597240821485,-42876.02241542326,8.802689697670083
-0.02109812734082389,-0.3257835610833445,1676.4,-2348.6327922721584,-36023.47805056079,9.949313966238513
-0.011111610486890966,-0.37680444161053195,1549.9,-1236.938821293901,-41665.182616601094,8.312629745560134
0.00761498127340865,-0.3730712428714573,1426.8,847.6958377561648,-41252.37791246114,10.607235295947811
0.01760299625468187,-0.36933804413238225,1398.1,1959.5565795070875,-40839.57338580301,10.121859426183438
0.022596254681648054,-0.3474361137699782,1478.3,2515.4035649961857,-38417.73527002609,10.37641842304575
0.024843445692884103,-0.32628082315538953,1642.9,2765.559724082204,-36078.46334619802,11.12758191481946
0.024843445692884103,-0.38178154216946636,1392.3,2765.559724082204,-42215.534127268395,8.4562112851714
0.027090636704120152,-0.3967143371257652,1408.2,3015.7158831682223,-43866.75573537224,8.04827978758953
0.030835955056179865,-0.41289103390192444,1399.0,3432.642814978212,-45655.527514466885,7.433836343708075
0.03583071161048679,-0.367346009285212,1382.9,3988.6565712400247,-40619.30096238503,7.92447947858156
0.03757752808988801,-0.42906922395757924,1374.0,4183.111292236268,-47444.468104791194,8.193263746214836
0.04456928838951324,-0.4440020189138781,1367.0,4961.430488539174,-49095.699665321044,7.602862076182396
0.05855131086142362,-0.38103490242165156,1324.3,6517.902110372345,-42132.97312408879,5.034257919278953
0.06204794007490644,-0.4514684163920278,1321.9,6907.145093910138,-49921.31670585526,8.061920686787465
0.07328389513108602,-0.38252818191728116,1304.5,8157.925889340157,-42298.095137709955,4.789854615331343
0.0765288389513109,-0.46888901498804636,1280.8,8519.15138306037,-51847.64975010812,7.66789557208829
0.08901423220973781,-0.38003888499806643,1323.4,9909.019002942225,-42022.83675713814,4.5202586025028655
0.10199700374531862,-0.339472454219784,1428.0,11354.254519368485,-37537.143348762605,-3.4394117637765382
0.10249737827715355,-0.33374722063353923,1440.2,11409.955957458273,-36904.06871924862,-1.8304579034739041
0.10374531835206002,-0.3310100393180492,1447.8,11548.876011137381,-36601.401716504326,-3.023020518023857
0.10549363295880143,-0.32827285800255973,1462.4,11743.497502906277,-36298.73479841065,-2.219840708411959
0.10574232209737833,-0.3434535373551333,1420.4,11771.181451178476,-37977.35665580055,-2.4822251810116502
0.10848988764044976,-0.34619221195011884,1420.4,12077.03904835433,-38280.18917356737,-0.5807455747941299
0.10848988764044976,-0.3835241993408668,1316.7,12077.03904835433,-42408.231536975785,2.24734328009216
0.10998801498127342,-0.323046379767855,1470.6,12243.809821078303,-35720.81129216803,-1.7085772327627677
0.11198501872659183,-0.3494266553376528,1429.5,12466.115261119408,-38637.84208683774,-2.724430649745855
0.11248389513108648,-0.35241321432891315,1435.9,12521.64992843653,-38968.084961486544,-1.6918051449615343
0.11548014981273436,-0.3561464130679878,1399.0,12855.191473884535,-39380.8887057916,-2.2138605355071084
0.1194756554307117,-0.3947237955580911,1301.8,13299.969124739437,-43646.64772305858,3.682956477433029
0.1194756554307117,-0.35938234973501726,1393.5,13299.969124739437,-39738.70712837013,-1.5473448952002378
0.12297078651685434,-0.3621195310505073,1384.4,13689.045337504576,-40041.37504982974,-1.7472690315328354
0.1302127340823973,-0.3670981248889373,1371.0,14495.215252852406,-40591.89075426297,-2.898982179236961
0.1332089887640452,-0.40915783516284987,1316.7,14828.756798300412,-45242.72100315146,5.715101784135235
0.13920149812734095,-0.3245396592634846,1483.8,15495.839889196419,-35885.93226300173,-5.7501033458318975
0.13920149812734095,-0.37705232600680666,1367.0,15495.839889196419,-41692.59285528155,-0.5295457885120806
0.14419475655430714,-0.38601200298058597,1356.3,16051.686874685516,-42683.32490888494,1.7812091434964579
0.1451940074906367,-0.32852074239883444,1435.9,16162.922980092428,-36326.14489227399,-5.855990146309075
0.1484389513108615,-0.46515581624897173,1251.2,16524.14847381263,-51434.8401058881,7.702959132424599
0.1529333333333336,-0.3315073013900942,1422.8,17024.460791984664,-36656.38704129421,-4.7587789174528226
0.1534337078651684,-0.396963714801536,1333.8,17080.162230074442,-43894.33116154698,3.9868493269846663
0.15368239700374542,-0.4076645556672197,1327.4,17107.846178346652,-45077.59845322573,7.64498889744776
0.15493183520599263,-0.4253360252185041,1279.2,17246.933002798476,-47031.66072941025,6.46256332595155
0.1579280898876405,-0.4328024226966538,1275.0,17580.47454824648,-47857.27568429721,7.5308175744696175
0.15967490636704118,-0.4452459207337379,1267.3,17774.92926924266,-49233.247405234855,7.943257947488275
0.16342022471910145,-0.3310100393180492,1409.4,18191.856201052713,-36601.401716504326,-7.199680958167566
0.1666666666666664,-0.42359336804710424,1305.1,18553.248465545566,-46838.962315963305,5.917498609437441
0.16866367041198527,-0.4576894187708221,1246.0,18775.55390558672,-50609.22147954989,6.386989125084331
0.16891385767790246,-0.33399659830930895,1413.6,18803.404624631585,-36931.643949590456,-5.043836838194723
0.17640449438202244,-0.42035743138007414,1293.3,19637.258488251628,-46481.141128154886,6.694023113879223
0.1779026217228461,-0.3434535373551333,1392.3,19804.0292609756,-37977.35665580055,-3.5240497775636914
0.17840149812734074,-0.46764511316818647,1220.7,19859.56392829272,-51710.10155196131,4.879208581573189
0.18739026217228494,-0.4109004923342498,1293.9,20860.188564636792,-45435.41905830125,4.250666152495597
0.19113558052434465,-0.3474361137699782,1374.0,21277.115496446782,-38417.73527002609,-4.15354161211092
0.19887640449438182,-0.3643594502939522,1348.4,22138.820079111687,-40289.05754215251,-0.27812153556885844
0.20312059925093673,-0.4066700315231302,1291.4,22611.28167823886,-44967.626852198766,7.077189784252565
0.21310861423220984,-0.3812842800974219,1319.2,23723.14241998977,-42160.54849834408,2.5012824822525355
0.2300868913857681,-0.39397715581027576,1294.8,25613.15558727095,-43564.08659193637,5.664357751062381
0.2583026217228468,-0.39372777813450544,1274.1,28754.116320754867,-43536.511175813335,7.878054899960684
0.2650441947565544,-0.3519159522568681,1261.9,29504.584798012864,-38913.09951543668,7.697221965657957
0.26853932584269635,-0.32254762441631435,1336.5,29893.66101077793,-35665.660893392866,8.657342459854735
0.26853932584269635,-0.3382270591204286,1321.9,29893.66101077793,-37399.43224701462,8.679430027123628
0.2697872659176034,-0.3805376403496065,1228.3,30032.5810644571,-42077.98749999779,7.022545673322324
0.2707865168539324,-0.3656048453933076,1240.5,30143.817169863945,-40426.76903485263,6.618642871702436
0.2737827715355803,-0.40915783516284987,1203.9,30477.35871531195,-45242.72100315146,9.66096543458257
0.2737827715355803,-0.39547043530590587,1201.2,30477.35871531195,-43729.208861690335,9.195998012143168
0.2777782771535582,-0.42160282647942954,1245.7,30922.136366166913,-46618.8535563763,8.266788821543868
0.2905123595505621,-0.4377795232555883,1228.3,32339.68793432098,-48407.63106984018,7.998788882087705
0.29350861423221,-0.4502230212926724,1216.1,32673.229479768983,-49783.60372417862,8.38887389658408
0.2975026217228466,-0.3962170750537207,1278.0,33117.84035985117,-43811.770007847066,7.890794633721777
0.30049887640449446,-0.4639119144291119,1211.6,33451.381905299175,-51297.29198167161,6.309468730234243
0.3112359550561795,-0.3894973173233863,1281.7,34646.62803341208,-43068.71996215301,8.95463016237152
0.3182277153558054,-0.3805376403496065,1291.1,35424.947229715064,-42077.98749999779,7.773100406289296
0.32446891385767807,-0.40492737435173026,1256.7,36119.71426888327,-44774.92889970373,9.448926429857222
0.33320898876404526,-0.4099044749106647,1250.0,37092.65495695513,-45325.282289786046,8.490923790670996
0.33570486891385776,-0.4263305493625937,1239.3,37370.4950643133,-47141.63259436568,6.939413811572458
0.3421977528089889,-0.4405167045710783,1229.9,38093.27959329915,-48710.301920923666,7.363654715493588
0.35018726591760296,-0.45719215669877705,1212.5,38982.66812423625,-50554.23531012875,6.222116205941022
0.45630411985018726,-0.46739573549241675,1191.1,50795.54226859572,-51682.52586575131,4.568061686933565
0.4575535580524345,-0.3220503623442693,1282.3,50934.62909304754,-35610.67561829789,6.862959253192893
0.4575535580524345,-0.4494763815448576,1206.1,50934.62909304754,-49701.041995998596,5.944069412131286
0.4575535580524345,-0.3432056529588586,1279.2,50934.62909304754,-37949.94651950513,7.363465467903381
0.4575535580524345,-0.4069179159194049,1247.5,50934.62909304754,-44995.037189908,5.294350504002235
0.4575535580524345,-0.38576411858431126,1256.7,50934.62909304754,-42655.91464128904,7.044491068820307
0.4575535580524345,-0.4283225842097639,1224.7,50934.62909304754,-47361.90661344125,5.3984405656466175
0.4575535580524345,-0.3643594502939522,1272.5,50934.62909304754,-40289.05754215251,4.869543694698504
-0.404868913857678,-0.18193146743082778,70.1,-45069.80132866245,-20116.974518025127,9.3144586368803
-0.4013737827715354,-0.1864113059177177,51.2,-44680.72511589732,-20612.332008003083,7.358376059644764
-0.39995955056179766,-0.1883675020569926,0.0,-44523.293506445865,-20828.638151833886,8.589533334809063
-0.3881393258426964,-0.20383190451373623,1.2,-43207.47210965345,-22538.613409247842,10.053711321538144
-0.37415730337078656,-0.2299642956872599,7.9,-41651.00048782034,-25428.204646189406,10.288307715782818
-0.37051235955056144,-0.17781001602288926,171.6,-41245.24719778279,-19661.245737391047,8.404490389928343
-0.3676659176029959,-0.31209466794690494,3.0,-40928.38272960718,-34509.81483619306,8.871113392350615
-0.3654187265917601,-0.24987568448198877,3.0,-40678.22657052119,-27629.91161506226,9.041435622820826
-0.36242247191011195,-0.2725227613127126,14.0,-40344.68502507316,-30134.122121886678,7.431899796432427
-0.3476898876404493,-0.2710294818170824,127.1,-38704.661246105316,-29969.001940606315,11.243866991401745
-0.3459430711610484,-0.29342867425153096,88.4,-38510.20652510911,-32445.80688956918,8.571690763251384
-0.344194756554307,-0.2623191825190729,104.5,-38315.58503334021,-29005.856330668452,10.495934139721546
-0.34319550561797746,-0.31582786668598006,82.9,-38204.34892793331,-34922.616863829186,9.283442589890853
-0.33370786516853945,-0.3183171636051948,131.4,-37148.18962427221,-35197.87333924121,10.625737927638117
-0.3287146067415727,-0.2722748769164378,228.6,-36592.34263878305,-30106.712170360803,10.82667739698088
-0.3279655430711609,-0.2585859837799983,269.7,-36508.95725242106,-28593.056261402115,9.241448682299447
-0.31897677902621696,-0.32080646052441003,274.3,-35508.332616077016,-35473.12988198361,11.554476249190413
-0.31448239700374514,-0.25236348812170845,419.1,-35008.02029790501,-27905.001378470926,6.6597103684109005
-0.3122352059925091,-0.2772519774753722,278.0,-34757.86413881899,-30657.057873414033,9.307673185160805
-0.2937573033707864,-0.23743069316540905,598.9,-32700.91342804113,-26253.803100410587,0.7145939765686516
-0.2937573033707864,-0.2822290780343067,371.2,-32700.91342804113,-31207.403810902,6.629390825025549
-0.2910112359550563,-0.23369749442633447,628.5,-32395.222601638052,-25841.003817712364,-0.9115359791286588
-0.2845198501872656,-0.2287203938673995,694.9,-31672.60484342489,-25290.659986625684,-6.216100476276913
-0.28027415730337074,-0.2921847724316711,429.5,-31199.97647352509,-32308.261526492253,6.7140553104181455
-0.2762801498127338,-0.22001009456939052,798.6,-30755.365593442864,-24327.51746516745,-4.790451155250378
-0.264543820224719,-0.20134410087401655,952.8,-29448.883359923027,-22263.5245807652,3.172160939871099
-0.26254681647940065,-0.29342867425153096,577.0,-29226.577919881925,-32445.80688956918,5.273811963952387
-0.2615475655430711,-0.19014450465679228,1021.1,-29115.34181447502,-21025.130013734335,5.297362815643623
-0.25205992509363306,-0.17396631460113798,1114.9,-28059.182510813913,-19236.229206670418,7.519692898108174
-0.24357003745318334,-0.29467406935088636,728.5,-27114.09254178694,-32583.517388660384,4.920222357598037
-0.22409438202247184,-0.29591797117074625,879.3,-24946.072496374883,-32721.062782819437,0.9533651039952996
-0.20736629213483132,-0.29716187299060604,1043.0,-23083.910048138634,-32858.60819260886,-1.269973915148727
-0.20337078651685392,-0.17272241278127765,873.2,-22639.132397283724,-19098.685025829465,12.460754368297076
-0.1878906367041196,-0.29467406935088636,1147.9,-20915.89000272655,-32583.517388660384,-4.581593310917063
-0.17890187265917573,-0.2909408706118118,1198.5,-19915.265366382515,-32170.716178843344,-2.8302829759136388
-0.16641647940074877,-0.18267810717864258,1219.2,-18525.397746500654,-20199.53409095083,14.05079583400762
-0.1659176029962547,-0.19885480395480126,1168.0,-18469.863079183593,-21988.270675513635,13.139085599544703
-0.1659176029962547,-0.2299642956872599,769.6,-18469.863079183593,-25428.204646189406,11.758375104016585
-0.1659176029962547,-0.21627689583031595,1030.2,-18469.863079183593,-23914.718686064916,14.008083724889055
-0.1624224719101121,-0.24863028938263387,989.1,-18080.78686641846,-27492.201633312157,10.687759572795878
-0.16117303370786512,-0.274762680556157,1239.3,-17941.700041966662,-30381.802432735287,5.638901733484763
-0.16067415730337076,-0.28098517621444685,1265.5,-17886.165374649572,-31069.85858439932,3.8503680498232677
-0.1529333333333331,-0.2610752806992136,1133.8,-17024.46079198461,-28868.311333814512,7.73476483838236
-0.15218426966292126,-0.18018881025942735,1299.0,-16941.075405622625,-19924.28048826403,13.31941363101057
-0.14394456928838945,-0.19636550703558653,1203.9,-16023.8361556406,-21713.016812320984,15.847789813725496
-0.13920149812734045,-0.27600807565551244,1299.0,-15495.839889196364,-30519.512705897607,6.17847508609541
-0.13395805243445652,-0.21254369709124082,1113.1,-14912.14218466234,-23501.920009848833,15.375664754878763
-0.12746516853932588,-0.2797412743945875,1695.3,-14189.357655676551,-30932.313372736928,5.40159269558359
-0.1262172284644194,-0.2648084794382881,1614.8,-14050.437601997444,-29281.111486094367,9.620388734987797
-0.12322097378277153,-0.22374329330846565,902.8,-13716.896056549438,-24740.31634893437,13.582013105815436
-0.12097378277153548,-0.2548527850409232,1216.4,-13466.73989746342,-28180.256315148144,10.20271923620576
-0.11972584269662895,-0.2909408706118118,1709.3,-13327.819843784308,-32170.716178843344,3.38373344652005
-0.11573033707865155,-0.2436531888236989,1175.9,-12883.042192929397,-26941.85719672204,10.168514429758586
-0.1094876404494381,-0.2896954755124564,1495.0,-12188.108382988472,-32033.005726121635,6.050213341057251
-0.09350861423220941,-0.28845157369259655,1722.1,-10409.331321114205,-31895.46040916017,8.871370499928728
-0.07927640449438184,-0.2847183749535214,1817.2,-8825.008980236169,-31482.659429057767,11.149121279635908
-0.06679101123595493,-0.2772519774753722,1741.0,-7435.141360354317,-30657.057873414033,13.884400038604719
-0.05380823970037413,-0.2710294818170824,1671.8,-5989.905843928055,-29969.001940606315,13.786496630567715
-0.04357003745318322,-0.26854167817736274,1704.7,-4850.194383132214,-29693.911764351567,12.949180661917909
-0.03707865168539337,-0.2623191825190729,1735.2,-4127.576624919145,-29005.856330668452,14.980437770310672
-0.01760299625468187,-0.31334006304626033,1751.1,-1959.5565795070875,-34647.52557602117,11.466663753107149
-0.01585468164793996,-0.2623191825190729,1802.0,-1764.935087738136,-29005.856330668452,15.139663686904736
-0.014107865168539346,-0.30214046682903606,1855.3,-1570.4803667419608,-33409.12023061988,11.144026509444702
-0.0098621722846442,-0.2623191825190729,1907.1,-1097.8519968421278,-29005.856330668452,14.186443448062624
-0.007865168539325895,-0.2909408706118118,1965.0,-875.546556801034,-32170.716178843344,13.603238524832504
-0.0018726591760301337,-0.28098517621444685,2052.2,-208.46346590502574,-31069.85858439932,12.357058607390059
0.0003745318352058602,-0.17645561152035272,1313.1,41.69269318098661,-19511.482715073478,15.823451300356583
0.005119101123595704,-0.2623191825190729,1615.4,569.8557303979484,-29005.856330668452,14.050640764828769
0.00761498127340865,-0.19561886728777172,1380.1,847.6958377561648,-21630.45717341617,14.833179296043687
0.011111610486891466,-0.26854167817736274,1774.5,1236.9388212939566,-29693.911764351567,11.224254433974053
0.014107865168539346,-0.2142848609831457,1458.5,1570.4803667419608,-23694.449299746342,15.79276888507608
0.0183520599250937,-0.24514646831932907,1613.3,2042.941965869073,-27106.97701785824,14.912863774942243
0.019600000000000173,-0.23444413417414928,1545.9,2181.8620195481813,-25923.563665301397,15.412515281529384
0.020349063670412004,-0.26057652534767295,1684.6,2265.2474059101664,-28813.16124291149,13.230193941418149
0.024843445692884103,-0.2814824382864919,1834.0,2765.559724082204,-31124.84364915392,11.527686454424764
0.029089138576779194,-0.31881442567723983,1696.8,3238.1880939820308,-35252.85859403144,10.330900802909534
0.03283445692883891,-0.25783934403218295,1720.0,3655.11502579202,-28510.496262365956,11.655912382961487
0.03358352059925129,-0.2944246916751161,1748.6,3738.500412154068,-32555.94226349317,9.03684281788321
0.046566292134831544,-0.2533595055452936,1873.6,5183.735928580268,-28015.136370693333,10.22250289741867
0.06329588014981291,-0.26182192044702834,1862.3,7046.0651475892455,-28950.871354276616,9.342902200450274
0.06654232209737843,-0.23369749442633447,1817.2,7407.457412082163,-25841.003817712364,8.906185092178834
0.07053632958801515,-0.2722748769164378,1798.0,7852.068292164363,-30106.712170360803,3.332160772232131
0.07103670411985052,-0.24514646831932907,1723.9,7907.769730254199,-27106.97701785824,6.57497825121426
0.07752808988764037,-0.28845157369259655,1671.2,8630.387488467268,-31895.46040916017,3.4803475842934226
0.080774531835206,-0.24415045089574394,1693.5,8991.779752960198,-26996.84209509666,6.127078952060508
